SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlySpend,ChargePerService,IsLongTerm,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 Years,tenure_group_2-4 Years,tenure_group_4-6 Years
0,0.1111111111111111,0.01691542288557213,0.017551350103854144,0,0.125,0.007063037105955564,0.0816505706760316,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.986111111111111,0.9253731343283581,0.9191495499653819,0,0.875,0.07326100223095933,0.21971027216856892,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1
1,0.1388888888888889,0.5432835820895522,0.07729633048696054,1,0.25,0.038479819049464,0.5841381328650863,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0.20833333333333331,0.7039800995024875,0.1464920378490653,0,0.5,0.05138359494582671,0.3564530289727832,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,1.0,0.8741293532338307,0.903496422801754,0,0.75,0.07082831919095076,0.2636397842719177,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
0,0.16666666666666666,0.01791044776119402,0.02864066466651281,0,0.125,0.00817920936772043,0.08340649692712909,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1.0,0.06915422885572137,0.20541195476575122,0,0.25,0.011135363548791737,0.026338893766461813,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,0.013888888888888888,0.5502487562189055,0.006317793676436649,1,0.25,0.019874546054803568,0.5923324553702077,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0.3194444444444444,0.5686567164179105,0.18748557581352412,0,0.25,0.042712866532609035,0.6139888791337432,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1.0,0.47064676616915413,0.5525790445418878,0,0.75,0.04082149844981288,0.06020318575191269,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
0,0.3611111111111111,0.6213930348258706,0.25088852988691435,0,0.375,0.05189031283451886,0.4398595258999123,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0,0.29166666666666663,0.8587064676616915,0.2562427879067621,0,0.75,0.06670613818487406,0.255863539445629,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0
0,0.8333333333333333,0.05870646766169152,0.17160166166628205,0,0.25,0.011167359341566058,0.014047410008779626,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.16666666666666666,0.021890547263681587,0.027296330486960535,0,0.125,0.0075337010299043996,0.09043020193151885,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.2222222222222222,0.5686567164179105,0.13507962150934688,0,0.25,0.043781414243418804,0.6139888791337432,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,0.875,0.6114427860696517,0.5501211631663974,0,0.75,0.04725250607761338,0.1311927756177098,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
1,0.3055555555555555,0.6313432835820896,0.2079506115855066,0,0.375,0.050411764015048224,0.4486391571553995,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.4444444444444444,0.5776119402985074,0.2752538656819755,0,0.75,0.04586190243622941,0.1141352063213345,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1,0.041666666666666664,0.6084577114427862,0.021492037849065313,1,0.375,0.030310033314325167,0.4284460052677789,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.18055555555555555,0.6258706467661692,0.10771982460189246,1,0.375,0.042381652682081876,0.4438103599648815,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
0,0.9444444444444444,0.8507462686567163,0.8101373182552504,0,0.75,0.06687188534548118,0.2518499937288349,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
0,0.41666666666666663,0.6786069651741293,0.29070505423494114,0,0.375,0.05235877233662089,0.49034240561896403,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
0,0.2222222222222222,0.5656716417910447,0.13778559889222247,0,0.25,0.044775017963606716,0.6104770266315481,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.4583333333333333,0.6203980099502486,0.3037502884837295,0,0.375,0.049550247783017295,0.4389815627743634,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1.0,0.010447761194029848,0.14839603046388183,0,0.125,0.0062599520533555475,0.07023705004389819,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0.05555555555555555,0.6601990049751243,0.039383798753750296,1,0.375,0.04526186260091841,0.4741000877963125,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.16666666666666666,0.1527363184079602,0.04807869836141242,0,0.25,0.017512761256571096,0.12467076382791925,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,0.05555555555555555,0.6467661691542288,0.03337756750519271,0,0.375,0.037763438278459745,0.4622475856014048,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0.0,0.6228855721393034,0.15909012231710132,0,0.75,1.0000000000000002,0.13696224758560138,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
0,0.08333333333333333,0.6049751243781094,0.04796907454419571,1,0.375,0.03809580976962952,0.4253731343283582,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.9027777777777777,0.8935323383084576,0.8193053311793215,0,0.875,0.07107929136801554,0.2056628621597893,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,0.20833333333333331,0.01641791044776117,0.034808446803600276,0,0.125,0.007811608991866502,0.08077260755048288,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.3333333333333333,0.027860696517412936,0.05916801292407108,0,0.125,0.008700381163900477,0.1009657594381036,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0.18055555555555555,0.11840796019900496,0.04193399492268636,0,0.125,0.013049611332873138,0.2607550482879719,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.3333333333333333,0.6129353233830845,0.22873297945995846,0,0.25,0.051038746661064276,0.6660813579163007,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,1.0,0.4701492537313433,0.5655319639972305,0,0.75,0.041929098005292965,0.05995233914461312,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
0,0.75,0.854228855721393,0.6493191783983383,0,0.75,0.06732560455541339,0.2536059199799322,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
0,0.041666666666666664,0.5587064676616916,0.022732517885991232,1,0.25,0.03224586572226058,0.6022827041264267,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05555555555555555,0.02238805970149252,0.0067851373182552495,0,0.125,0.00456436267595066,0.09130816505706763,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.4444444444444444,0.7273631840796019,0.33207362104777294,0,0.5,0.056609796758060535,0.37295873573309923,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
1,0.4861111111111111,0.8039800995024875,0.38968382183244865,1,0.625,0.061330372059985816,0.3110916008194322,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,0.4861111111111111,0.02238805970149252,0.08545465035771983,0,0.125,0.008578688836199565,0.09130816505706763,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.027777777777777776,0.2656716417910448,0.007656358181398569,1,0.125,0.013829946877157183,0.5206321334503952,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.1111111111111111,0.5706467661691541,0.05962958689129933,0,0.25,0.036247586462178745,0.6163301141352063,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.3055555555555555,0.3666666666666667,0.1424359566120471,0,0.375,0.03263107484044227,0.21510096575943816,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0.20833333333333331,0.40497512437810945,0.10804869605354259,0,0.5,0.036385395720159676,0.1453906935908692,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,0.3055555555555555,0.7646766169154228,0.2473805677359797,0,0.5,0.06111306122502243,0.39929762949956105,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
0,0.013888888888888888,0.2631840796019901,0.0029886914378029084,1,0.125,0.009484078153606051,0.5162423178226515,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.986111111111111,0.07164179104477608,0.20707939072236325,0,0.25,0.011526456376241785,0.02926543751829086,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.05555555555555555,0.3830845771144279,0.026119316870528504,0,0.375,0.02870194183498905,0.22958735733099211,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0.3472222222222222,0.6318407960199005,0.23194091853219478,0,0.875,0.049591478181772015,0.09021071115013168,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
0,0.4444444444444444,0.6751243781094527,0.31213362566351255,0,0.375,0.05283799306429038,0.4872695346795435,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1,0.09722222222222221,0.11492537313432838,0.02326909762289407,0,0.125,0.013234190702001863,0.2546093064091308,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2361111111111111,0.02238805970149252,0.040041541657050546,0,0.125,0.008023450083535923,0.09130816505706763,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
1,0.1111111111111111,0.42437810945273624,0.06152204015693516,0,0.375,0.03756015086487191,0.26602282704126423,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.7777777777777777,0.5472636815920398,0.4656588968382183,0,0.75,0.044618133165682305,0.09883356327605669,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
0,0.013888888888888888,0.27313432835820894,0.0031040849296099706,1,0.125,0.009844233020198687,0.533801580333626,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.1111111111111111,0.8164179104477611,0.09387837525963537,1,0.625,0.06000180077433298,0.31840796019900497,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
0,0.09722222222222221,0.009950248756218888,0.010789291483960305,1,0.125,0.003496503496503497,0.06935908691834947,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.041666666666666664,0.025870646766169153,0.004829217632125548,0,0.125,0.004306851946336925,0.09745390693590872,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.986111111111111,0.5880597014925373,0.6382760212324026,0,0.75,0.0489100313134648,0.11940298507462682,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
0,0.027777777777777776,0.7736318407960199,0.018001384721901686,1,0.5,0.035355202737177,0.40561896400351183,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,0.013888888888888888,0.7194029850746269,0.008279483037156705,1,0.375,0.02599717878687836,0.5263388937664618,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,0.6805555555555555,0.7522388059701491,0.5439995384260328,0,0.625,0.061571115579699284,0.28065554580040974,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.8055555555555555,0.5159203980099502,0.4650530810062312,0,0.625,0.04281732670472033,0.14164471758852792,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
1,0.611111111111111,0.12039800995024874,0.15473113316408957,1,0.125,0.01514971437718219,0.2642669007901669,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0.8194444444444444,0.5741293532338309,0.5219882298638358,0,0.625,0.04791680422581712,0.17588527948492833,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
0,0.986111111111111,0.8935323383084576,0.8669916916685899,1,0.875,0.0687390577948518,0.2056628621597893,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1
0,0.013888888888888888,0.5139303482587065,0.0058966074313408735,1,0.125,0.01855998079174045,0.95873573309921,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.15277777777777776,0.5671641791044776,0.10037502884837296,0,0.25,0.04672709264983944,0.6122329528826456,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.861111111111111,0.8507462686567163,0.734427648280637,1,0.75,0.06636911014593419,0.2518499937288349,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1
0,0.4861111111111111,0.3651741293532338,0.2189245326563582,0,0.375,0.0317216403053313,0.21378402107111505,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0.2777777777777778,0.01243781094527363,0.04548811447034388,0,0.125,0.0075512470362255795,0.07374890254609306,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.5555555555555556,0.013432835820895522,0.09117816755135011,0,0.125,0.0075972180232622,0.07550482879719056,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0.5416666666666666,0.2945273631840796,0.21550888529886916,0,0.25,0.0273549626339326,0.2914837576821774,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0,0.013888888888888888,0.6800995024875621,0.007823678744518808,1,0.375,0.02457456706383745,0.491659350307287,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,1.0,0.05472636815920398,0.19160512347103625,0,0.25,0.00995474629433122,0.009364940005853084,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0.4583333333333333,0.6203980099502486,0.30437341333948764,1,0.375,0.04966464991711143,0.4389815627743634,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.16666666666666666,0.254228855721393,0.06025271174705748,0,0.125,0.023358351783574635,0.5004389815627743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.013888888888888888,0.014925373134328346,0.0001096238172167089,0,0.125,0.0004982142321198115,0.07813871817383672,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.375,0.008955223880596996,0.05983729517655205,0,0.125,0.007208671157169013,0.06760316066725197,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.4722222222222222,0.013432835820895522,0.07615970459266097,0,0.125,0.007355048385091303,0.07550482879719056,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0.7777777777777777,0.617412935323383,0.518676436648973,0,0.375,0.050424208725541465,0.4363476733977173,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.8055555555555555,0.06069651741293533,0.16213362566351258,0,0.25,0.010768427033794024,0.016388645010242953,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0.3055555555555555,0.06965174129353235,0.06192014770366952,0,0.25,0.010779069782615221,0.02692420251682759,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0.1388888888888889,0.07810945273631842,0.023857604431110086,0,0.25,0.008154779282364143,0.03687445127304656,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.18055555555555555,0.01741293532338306,0.028807985229633046,0,0.125,0.007197094750742821,0.08252853380158032,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0.4861111111111111,0.6671641791044776,0.33449111470113085,1,0.5,0.051760256910471515,0.33046532045654076,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0.4722222222222222,0.5149253731343283,0.2766328179090699,1,0.125,0.043109165512598996,0.9604916593503073,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,0.05555555555555555,0.7567164179104477,0.046809369951534736,1,0.5,0.05453224886701283,0.39367866549604913,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,1.0,0.024378109452736302,0.17000923147934457,0,0.125,0.008108089218089806,0.0948200175592625,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.027777777777777776,0.517910447761194,0.013108700669282252,0,0.5,0.025174825174825177,0.22510974539069356,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
0,0.09722222222222221,0.7671641791044775,0.07409416108931456,1,0.5,0.05289174344968337,0.4010535557506585,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
1,0.375,0.5696517412935324,0.21638010616201248,1,0.25,0.042107677729995345,0.6151594966344748,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0.05555555555555555,0.5104477611940298,0.03070620816985922,0,0.125,0.03442840421381194,0.9525899912203687,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.5138888888888888,0.015920398009950265,0.08832794830371568,0,0.125,0.008251021623508638,0.07989464442493421,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0.29166666666666663,0.01741293532338306,0.04603046388183707,0,0.125,0.00706121814198287,0.08252853380158032,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0.736111111111111,0.772139303482587,0.5766732056312024,0,0.5,0.06029726115563026,0.40456540825285336,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
0,0.25,0.7149253731343282,0.18393145626586663,1,0.5,0.05452618310083864,0.3641791044776119,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0,0.027777777777777776,0.5044776119402985,0.011648972997922918,1,0.125,0.022137519133227288,0.9420544337137841,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.4444444444444444,0.8089552238805969,0.3676263558735287,1,0.625,0.06333487035789027,0.3140181445712613,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0
1,0.3194444444444444,0.02487562189054726,0.05381952457881376,0,0.125,0.007947417389477476,0.09569798068481122,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
0,0.041666666666666664,0.31741293532338305,0.016391645511193167,0,0.25,0.022350610762627933,0.31840796019900497,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.986111111111111,0.40199004975124375,0.4761654742672513,0,0.625,0.03485548785977971,0.07462686567164184,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
0,0.125,0.772636815920398,0.09331294714978076,0,0.5,0.05298718448933043,0.40491659350307285,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,0.013888888888888888,0.31094527363184077,0.003542580198476806,0,0.25,0.0112128215132507,0.3107989464442493,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.25,0.39004975124378105,0.1121682437110547,1,0.375,0.03094930820252709,0.2357330992098332,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0.16666666666666666,0.3522388059701492,0.07818486037387493,1,0.25,0.031968823517189326,0.3593795727246122,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,0.986111111111111,0.6154228855721392,0.6423494114931917,0,0.875,0.04926318316876257,0.0829675153643547,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
0,0.8888888888888888,0.061194029850746234,0.18259866143549505,0,0.25,0.01112915476731918,0.01697395376060873,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0.05555555555555555,0.21691542288557208,0.016576275098084466,0,0.25,0.016788018848104682,0.20017559262510976,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,0.3194444444444444,0.01243781094527363,0.052088622201707825,0,0.125,0.0074972238062366815,0.07374890254609306,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,0.5416666666666666,0.3263681592039801,0.2362335564274175,0,0.25,0.030589153335934458,0.3289435177055897,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.38888888888888884,0.3592039800995025,0.16243364874221095,0,0.375,0.028815701096299,0.20851624231782268,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0.06944444444444445,0.6611940298507463,0.043122547888299105,0,0.375,0.040505417329451676,0.4749780509218613,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0.625,0.6751243781094527,0.44341680129240707,0,0.375,0.05385124299100788,0.4872695346795435,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
0,0.5138888888888888,0.5184079601990049,0.292418647588276,0,0.125,0.04177670082345936,0.9666374012291482,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0.8333333333333333,0.9129353233830845,0.7673147934456497,0,0.875,0.07212740822816109,0.21422300263388938,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
1,0.1111111111111111,0.8194029850746268,0.09238402954073391,1,0.625,0.05896535510269417,0.3201638864501024,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,0.6527777777777778,0.7626865671641792,0.5304004154165705,0,0.625,0.0626436867853177,0.28680128767925084,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.3611111111111111,0.6517412935323383,0.23676436648972998,1,0.375,0.04862490871074563,0.46663740122914843,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1,0.041666666666666664,0.6970149253731343,0.029419570736210477,1,0.5,0.042681352981782175,0.35153643546971025,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0,0.6944444444444444,0.5124378109452736,0.408366028156012,0,0.125,0.04363311518070418,0.9561018437225638,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.375,0.5308457711442786,0.22366720516962843,0,0.625,0.04373223343180426,0.15042434884401518,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1,0.1111111111111111,0.7348258706467661,0.0820620816985922,1,0.5,0.05180627669898057,0.37822651448639155,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,0.861111111111111,0.05373134328358206,0.16131433187168245,0,0.25,0.009583549497712587,0.00819432250512142,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.986111111111111,0.6328358208955223,0.6814678052157858,0,0.75,0.05265464149584322,0.14197917973159407,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1
0,0.9166666666666666,0.0681592039800995,0.19373413339487655,0,0.25,0.011636944184506802,0.025168276265730205,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.9444444444444444,0.9597014925373134,0.9036522040156936,0,1.0,0.0753318709653847,0.17890937469515172,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
0,0.18055555555555555,0.30746268656716413,0.07276713593353336,0,0.375,0.026797237097666283,0.16286215978928886,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
0,0.7777777777777777,0.6233830845771144,0.5237364412647126,0,0.25,0.05097834173957961,0.6783728416739832,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0.5277777777777778,0.608955223880597,0.34551696284329564,1,0.375,0.049034623349578796,0.4288849868305532,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
1,0.19444444444444442,0.718407960199005,0.14393030233094853,1,0.375,0.05418409916263995,0.5254609306409131,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0,0.2222222222222222,0.010447761194029848,0.03941264712670206,0,0.125,0.008653603402404213,0.07023705004389819,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0.19444444444444442,0.5169154228855721,0.1185898915301177,0,0.125,0.043638764668807596,0.9640035118525022,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.4444444444444444,0.5124378109452736,0.2687629817678283,1,0.125,0.04463410175466361,0.9561018437225638,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.1111111111111111,0.35820895522388063,0.049498038310639286,0,0.375,0.029220564842882445,0.20763827919227396,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0.5972222222222222,0.8064676616915423,0.4836314331871682,0,0.625,0.062304882008354504,0.3125548726953469,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
0,0.7222222222222222,0.554726368159204,0.4452861758596815,0,0.75,0.046085326124195684,0.10259626238555125,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1
